Listing_ID,Product_ID,Product_Category,Product_Name,Brand,Condition,Market_Value_INR,Listing_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Region,City,Customer_Rating,Final_Disposition
LISTING_00739,PRD00739,Fashion,Sneakers,Adidas,Fair,9750,2970,Individual,Business,Local Dealer,Yes,910,0,50,3954,Expired,Not Returned,South,Hyderabad,3.8,Refurbished
LISTING_00740,PRD00740,Audio,Wireless Earbuds,Boat,Fair,12330,7280,Business,Business,EchoChain Marketplace,No,0,0,19,9337,Expired,Not Returned,South,Hyderabad,3.4,Refurbished
LISTING_00741,PRD00741,Furniture,Bookshelf,Godrej,Fair,38510,18760,Individual,Individual,Amazon Renewed,No,0,1,20,1595,Expired,Not Returned,West,Nagpur,3.0,Resold
LISTING_00742,PRD00742,Smartphones,Xperia,Samsung,Like New,30410,19160,Business,Individual,Local Dealer,Yes,2890,0,34,6760,Expired,Not Returned,South,Hyderabad,4.4,Resold
LISTING_00743,PRD00743,Home Appliances,Refrigerator,LG,Good,27490,17610,Individual,Individual,EchoChain Marketplace,No,0,0,33,8094,Extended,Not Returned,East,Guwahati,4.7,Refurbished
LISTING_00744,PRD00744,Fashion,Jacket,Nike,Good,16740,14160,Individual,Individual,Facebook Marketplace,Yes,3000,0,12,812,Active,Not Returned,East,Guwahati,3.9,Recycled
LISTING_00745,PRD00745,Laptops,MacBook Air,Apple,Fair,18550,10190,Individual,Business,OLX,Yes,4100,3,32,10614,Expired,Not Returned,West,Mumbai,3.7,Refurbished
LISTING_00746,PRD00746,Fashion,Jacket,Levi's,Like New,12410,9780,Individual,Business,EchoChain Marketplace,No,0,0,59,7561,Expired,Not Returned,East,Kolkata,4.1,Resold
LISTING_00747,PRD00747,Smartphones,Pixel,OnePlus,Like New,32890,21890,Individual,Individual,Cashify,Yes,1740,1,19,6331,Expired,Not Returned,North,Delhi,4.2,Resold
LISTING_00748,PRD00748,Home Appliances,Washing Machine,Whirlpool,Good,18420,8210,Individual,Individual,EchoChain Marketplace,No,0,0,55,7601,Expired,Not Returned,West,Mumbai,2.8,Refurbished
LISTING_00749,PRD00749,Cameras,Mirrorless Camera,Canon,Good,109600,78830,Individual,Individual,EchoChain Marketplace,No,0,1,28,3216,Expired,Not Returned,South,Vijayawada,5.0,Recycled
LISTING_00750,PRD00750,Home Appliances,Refrigerator,Whirlpool,Fair,59600,16770,Individual,Business,Facebook Marketplace,Yes,5090,0,60,4313,Expired,Not Returned,West,Mumbai,4.9,Recycled
LISTING_00751,PRD00751,Audio,Bluetooth Speaker,JBL,Good,24850,9130,Individual,Individual,Cashify,No,0,0,50,2692,Expired,Returned,South,Hyderabad,3.6,Resold
LISTING_00752,PRD00752,Fashion,Denim,Levi's,Fair,3260,1070,Individual,Individual,Facebook Marketplace,No,0,0,53,1458,Expired,Not Returned,West,Pune,3.7,Recycled
LISTING_00753,PRD00753,Smartphones,Xperia,Samsung,Good,48350,49650,Individual,Individual,Cashify,Yes,4360,1,14,3706,Expired,Not Returned,East,Guwahati,2.8,Recycled
LISTING_00754,PRD00754,Laptops,IdeaPad,Lenovo,Good,75470,33010,Individual,Individual,OLX,Yes,12010,0,53,10757,Extended,Not Returned,North,Jaipur,4.6,Refurbished
LISTING_00755,PRD00755,Home Appliances,Microwave,LG,Good,75990,34270,Business,Individual,Facebook Marketplace,No,0,0,57,9738,Expired,Not Returned,East,Bhubaneswar,4.1,Refurbished
LISTING_00756,PRD00756,Gaming,Gaming Console,Sony,Good,39420,20680,Individual,Business,Facebook Marketplace,No,0,3,29,5552,Expired,Not Returned,West,Ahmedabad,3.8,Resold
LISTING_00757,PRD00757,Cameras,Action Camera,Canon,Good,104980,60740,Individual,Individual,EchoChain Marketplace,Yes,24770,0,38,7089,Extended,Returned,East,Kolkata,3.6,Refurbished
LISTING_00758,PRD00758,Gaming,VR Headset,Lenovo,Like New,104430,82860,Business,Individual,OLX,No,0,2,19,2303,Extended,Not Returned,West,Nagpur,4.0,Resold
LISTING_00759,PRD00759,Smartphones,Galaxy S Series,Samsung,Poor,19830,3970,Individual,Individual,Local Dealer,Yes,2050,1,34,11276,Expired,Not Returned,West,Surat,3.5,Resold
LISTING_00760,PRD00760,Smartphones,OnePlus,Apple,Good,43870,54620,Individual,Individual,Local Dealer,No,0,1,11,8905,Active,Not Returned,South,Hyderabad,4.4,Refurbished
LISTING_00761,PRD00761,Fashion,Backpack,Levi's,Poor,5120,1480,Individual,Business,Local Dealer,No,0,0,40,7086,Expired,Not Returned,North,Chandigarh,3.1,Resold
LISTING_00762,PRD00762,Smartphones,Pixel,Samsung,Like New,11030,8480,Individual,Individual,EchoChain Marketplace,No,0,0,49,1286,Extended,Not Returned,North,Delhi,4.1,Resold
LISTING_00763,PRD00763,Fashion,Denim,Levi's,Good,10380,7330,Business,Individual,Facebook Marketplace,No,0,2,6,6521,Active,Not Returned,West,Ahmedabad,4.3,Resold
LISTING_00764,PRD00764,Home Appliances,Vacuum Cleaner,IFB,Fair,77040,24560,Business,Individual,Amazon Renewed,Yes,13270,2,50,10956,Expired,Not Returned,North,Lucknow,3.1,Refurbished
LISTING_00765,PRD00765,Furniture,Sofa,IKEA,Good,48810,28160,Individual,Individual,EchoChain Marketplace,No,0,0,56,6516,Expired,Not Returned,North,Lucknow,3.6,Refurbished
LISTING_00766,PRD00766,Fashion,Jacket,Puma,Fair,26700,11660,Business,Individual,Amazon Renewed,No,0,0,30,5162,Expired,Not Returned,West,Pune,3.1,Resold
LISTING_00767,PRD00767,Home Appliances,Air Conditioner,Samsung,Fair,31480,12350,Individual,Business,OLX,No,0,4,20,6021,Expired,Not Returned,South,Hyderabad,2.9,Resold
LISTING_00768,PRD00768,Laptops,IdeaPad,HP,Fair,89630,32250,Individual,Individual,Local Dealer,No,0,0,54,1115,Extended,Not Returned,South,Hyderabad,3.4,Resold
LISTING_00769,PRD00769,Laptops,MacBook Air,Dell,Like New,121060,104630,Business,Business,EchoChain Marketplace,No,0,0,9,11564,Active,Not Returned,North,Chandigarh,3.9,Refurbished
LISTING_00770,PRD00770,Audio,Wireless Earbuds,Sony,Good,5810,5310,Individual,Individual,EchoChain Marketplace,No,0,0,4,1397,Active,Returned,North,Lucknow,3.4,Resold
LISTING_00771,PRD00771,Smartphones,OnePlus,Google,Like New,35540,37090,Individual,Individual,EchoChain Marketplace,No,0,0,15,10910,Extended,Not Returned,West,Pune,3.6,Refurbished
LISTING_00772,PRD00772,Gaming,Controller,Microsoft,Good,84560,61520,Business,Individual,Local Dealer,Yes,17230,2,30,9998,Expired,Not Returned,North,Noida,3.8,Resold
LISTING_00773,PRD00773,Home Appliances,Vacuum Cleaner,Samsung,Fair,36410,9660,Business,Individual,OLX,Yes,5680,3,47,6087,Expired,Not Returned,North,Delhi,4.1,Recycled
LISTING_00774,PRD00774,Fashion,Watch,Adidas,Good,8220,7680,Individual,Individual,Facebook Marketplace,No,0,0,25,2322,Expired,Not Returned,East,Ranchi,5.0,Resold
LISTING_00775,PRD00775,Fashion,Denim,Nike,Good,1660,1010,Individual,Individual,Cashify,No,0,2,46,9261,Extended,Not Returned,South,Vijayawada,3.4,Resold
LISTING_00776,PRD00776,Audio,Smart Speaker,Boat,Good,1960,1400,Individual,Business,Amazon Renewed,No,0,1,18,292,Expired,Not Returned,East,Ranchi,3.8,Resold
LISTING_00777,PRD00777,Cameras,DSLR,GoPro,Poor,50250,18910,Individual,Individual,Cashify,Yes,3610,1,44,11959,Expired,Not Returned,West,Pune,2.3,Refurbished
LISTING_00778,PRD00778,Audio,Soundbar,Boat,Fair,7310,6280,Individual,Individual,Local Dealer,Yes,1160,0,5,4203,Active,Not Returned,East,Patna,2.9,Recycled
LISTING_00779,PRD00779,Smartphones,Pixel,Google,Like New,44540,43840,Individual,Individual,Facebook Marketplace,No,0,0,40,4784,Expired,Not Returned,North,Chandigarh,3.7,Resold
LISTING_00780,PRD00780,Home Appliances,Refrigerator,Daikin,Good,19490,21120,Individual,Individual,Facebook Marketplace,No,0,1,5,3876,Active,Not Returned,South,Kochi,4.1,Resold
LISTING_00781,PRD00781,Audio,Soundbar,Sony,Good,8310,4370,Individual,Individual,OLX,No,0,0,44,4187,Expired,Not Returned,North,Noida,3.3,Refurbished
LISTING_00782,PRD00782,Cameras,Mirrorless Camera,Sony,Good,113500,73260,Business,Individual,Facebook Marketplace,No,0,1,44,7350,Expired,Not Returned,West,Nagpur,3.3,Refurbished
LISTING_00783,PRD00783,Home Appliances,Microwave,IFB,Good,20030,13710,Business,Individual,Cashify,No,0,3,42,5425,Expired,Not Returned,North,Jaipur,3.8,Refurbished
LISTING_00784,PRD00784,Laptops,MacBook Air,HP,Good,92390,83260,Individual,Individual,Amazon Renewed,No,0,0,21,5523,Expired,Not Returned,North,Delhi,4.3,Resold
LISTING_00785,PRD00785,Furniture,Office Chair,Godrej,Good,35010,29010,Individual,Business,Cashify,No,0,2,43,1484,Expired,Not Returned,East,Kolkata,5.0,Recycled
LISTING_00786,PRD00786,Audio,Soundbar,JBL,Good,44430,22300,Individual,Individual,Local Dealer,No,0,1,17,6720,Expired,Not Returned,North,Noida,4.7,Resold
LISTING_00787,PRD00787,Laptops,IdeaPad,Dell,Like New,23220,16690,Business,Individual,Facebook Marketplace,No,0,1,7,9685,Active,Not Returned,West,Pune,4.3,Resold
LISTING_00788,PRD00788,Laptops,MacBook Air,HP,Like New,51630,44980,Individual,Business,Amazon Renewed,No,0,0,40,7800,Expired,Not Returned,West,Nagpur,3.9,Resold
LISTING_00789,PRD00789,Fashion,Watch,Levi's,Fair,13750,5320,Individual,Individual,Cashify,Yes,2780,0,29,3108,Extended,Not Returned,East,Ranchi,4.1,Resold
LISTING_00790,PRD00790,Gaming,Controller,ASUS,Fair,105910,38980,Individual,Business,Amazon Renewed,No,0,0,31,7469,Expired,Not Returned,North,Jaipur,3.4,Resold
LISTING_00791,PRD00791,Smartphones,iPhone,Apple,Good,20700,10540,Business,Individual,Local Dealer,No,0,2,54,509,Expired,Not Returned,North,Jaipur,5.0,Refurbished
LISTING_00792,PRD00792,Laptops,Inspiron,HP,Like New,38490,31070,Individual,Business,OLX,No,0,0,16,9952,Expired,Not Returned,North,Noida,3.7,Resold
LISTING_00793,PRD00793,Cameras,Action Camera,Canon,Fair,117710,41640,Individual,Individual,Amazon Renewed,No,0,4,54,6276,Extended,Not Returned,West,Mumbai,3.3,Resold
LISTING_00794,PRD00794,Smartphones,iPhone,Sony,Good,43560,37720,Individual,Individual,OLX,No,0,1,29,6761,Expired,Not Returned,North,Chandigarh,4.9,Resold
LISTING_00795,PRD00795,Smartphones,OnePlus,Apple,Fair,17170,9880,Individual,Business,OLX,Yes,3770,0,57,9641,Expired,Not Returned,South,Kochi,3.5,Refurbished
LISTING_00796,PRD00796,Home Appliances,Microwave,LG,Good,44140,43560,Business,Individual,OLX,Yes,6480,0,21,2448,Expired,Not Returned,East,Bhubaneswar,3.9,Resold
LISTING_00797,PRD00797,Smartphones,Xperia,Sony,Fair,40350,11620,Business,Business,OLX,No,0,4,59,4292,Expired,Not Returned,North,Chandigarh,4.1,Resold
LISTING_00798,PRD00798,Fashion,Backpack,Nike,Fair,26340,9410,Business,Individual,OLX,No,0,1,45,7517,Expired,Not Returned,East,Guwahati,3.6,Recycled
LISTING_00799,PRD00799,Laptops,Pavilion,Apple,Good,26320,14920,Individual,Individual,Local Dealer,No,0,2,36,1619,Expired,Not Returned,East,Bhubaneswar,4.4,Recycled
LISTING_00800,PRD00800,Fashion,Sneakers,Nike,Poor,24470,7310,Individual,Individual,Facebook Marketplace,Yes,2750,3,22,10835,Expired,Not Returned,East,Bhubaneswar,3.5,Resold
LISTING_00801,PRD00801,Cameras,Action Camera,Canon,Good,100030,68640,Individual,Individual,OLX,No,0,0,10,9457,Active,Not Returned,West,Mumbai,4.9,Refurbished
LISTING_00802,PRD00802,Cameras,Camcorder,Sony,Like New,60500,29350,Individual,Individual,Amazon Renewed,Yes,5360,0,43,1912,Expired,Not Returned,South,Kochi,3.3,Refurbished
LISTING_00803,PRD00803,Laptops,IdeaPad,Apple,Good,29030,19740,Business,Individual,Local Dealer,No,0,0,46,10982,Expired,Not Returned,North,Jaipur,3.0,Resold
LISTING_00804,PRD00804,Home Appliances,Refrigerator,Samsung,Fair,46370,14240,Business,Individual,OLX,Yes,6350,1,54,69,Expired,Not Returned,West,Pune,3.3,Refurbished
LISTING_00805,PRD00805,Furniture,Dining Set,Wakefit,Good,44430,32660,Individual,Individual,OLX,No,0,0,33,1437,Expired,Not Returned,East,Kolkata,5.0,Resold
LISTING_00806,PRD00806,Smartphones,Galaxy S Series,Sony,Fair,81980,34820,Individual,Individual,Facebook Marketplace,Yes,8350,0,8,11692,Active,Not Returned,East,Kolkata,4.3,Resold
LISTING_00807,PRD00807,Cameras,DSLR,Sony,Fair,103980,37250,Individual,Individual,Facebook Marketplace,Yes,14300,0,50,666,Expired,Not Returned,East,Guwahati,3.0,Refurbished
LISTING_00808,PRD00808,Fashion,Watch,Puma,Poor,10810,3620,Business,Individual,Local Dealer,Yes,1660,3,23,11304,Expired,Not Returned,South,Vijayawada,2.9,Resold
LISTING_00809,PRD00809,Audio,Headphones,Sennheiser,Good,7140,5050,Individual,Business,Local Dealer,Yes,2190,1,57,7494,Expired,Not Returned,South,Kochi,3.8,Resold
LISTING_00810,PRD00810,Cameras,Camcorder,GoPro,Good,47990,44050,Individual,Individual,Local Dealer,Yes,7430,1,18,10191,Expired,Not Returned,South,Hyderabad,3.7,Resold
LISTING_00811,PRD00811,Smartphones,Galaxy S Series,Google,Like New,63540,58830,Individual,Individual,Cashify,No,0,0,5,1608,Active,Not Returned,South,Hyderabad,4.5,Refurbished
LISTING_00812,PRD00812,Home Appliances,Microwave,Daikin,Fair,73560,27080,Individual,Individual,Cashify,Yes,17670,0,52,10186,Expired,Returned,West,Ahmedabad,4.2,Refurbished
LISTING_00813,PRD00813,Laptops,Pavilion,Dell,Like New,28920,34180,Individual,Individual,Amazon Renewed,Yes,5700,1,32,481,Extended,Not Returned,East,Kolkata,4.2,Refurbished
LISTING_00814,PRD00814,Home Appliances,Microwave,Whirlpool,Good,42190,17400,Individual,Individual,Local Dealer,No,0,0,56,1597,Expired,Not Returned,North,Noida,4.1,Refurbished
LISTING_00815,PRD00815,Laptops,IdeaPad,Apple,Fair,43330,29470,Individual,Business,EchoChain Marketplace,Yes,3900,0,18,9117,Expired,Not Returned,South,Vijayawada,3.5,Recycled
LISTING_00816,PRD00816,Laptops,MacBook Air,Dell,Good,37960,22210,Individual,Business,Facebook Marketplace,No,0,2,17,2744,Expired,Not Returned,North,Noida,3.7,Resold
LISTING_00817,PRD00817,Smartphones,Galaxy S Series,Sony,Good,12600,7320,Business,Individual,Cashify,No,0,0,21,10530,Expired,Not Returned,South,Kochi,3.9,Resold
LISTING_00818,PRD00818,Furniture,Bookshelf,Pepperfry,Good,31790,19210,Individual,Individual,Facebook Marketplace,No,0,0,37,7855,Extended,Not Returned,West,Nagpur,3.8,Landfill
LISTING_00819,PRD00819,Smartphones,Pixel,Apple,Fair,80650,33210,Individual,Individual,OLX,No,0,4,22,5418,Expired,Not Returned,South,Kochi,2.0,Recycled
LISTING_00820,PRD00820,Home Appliances,Vacuum Cleaner,IFB,Good,77450,65100,Individual,Individual,Amazon Renewed,Yes,9070,0,6,1686,Active,Not Returned,East,Guwahati,3.9,Recycled
LISTING_00821,PRD00821,Home Appliances,Air Conditioner,LG,Like New,20780,29940,Individual,Individual,Local Dealer,No,0,0,6,6021,Active,Not Returned,North,Noida,4.0,Resold
LISTING_00822,PRD00822,Home Appliances,Microwave,Samsung,Like New,22900,16080,Individual,Individual,EchoChain Marketplace,No,0,0,6,2634,Active,Not Returned,South,Vijayawada,4.8,Resold
LISTING_00823,PRD00823,Gaming,Controller,Sony,Fair,106380,52540,Individual,Business,EchoChain Marketplace,Yes,6200,3,42,1072,Expired,Not Returned,South,Bengaluru,3.9,Refurbished
LISTING_00824,PRD00824,Home Appliances,Washing Machine,LG,Fair,7180,2320,Individual,Individual,Cashify,No,0,2,38,5386,Expired,Not Returned,North,Noida,3.2,Resold
LISTING_00825,PRD00825,Fashion,Watch,Nike,Good,23100,13040,Business,Individual,OLX,No,0,4,20,2458,Expired,Not Returned,West,Pune,3.2,Resold
LISTING_00826,PRD00826,Cameras,Action Camera,Nikon,Good,90000,71140,Individual,Business,Facebook Marketplace,No,0,1,51,4968,Expired,Not Returned,East,Bhubaneswar,4.4,Refurbished
LISTING_00827,PRD00827,Gaming,Monitor,ASUS,Fair,40020,36350,Individual,Individual,EchoChain Marketplace,Yes,10430,2,9,2434,Active,Not Returned,North,Jaipur,4.0,Resold
LISTING_00828,PRD00828,Gaming,Controller,ASUS,Good,90400,41740,Individual,Individual,Facebook Marketplace,No,0,3,26,10051,Expired,Not Returned,South,Chennai,3.1,Resold
LISTING_00829,PRD00829,Fashion,Sneakers,Nike,Fair,22490,12200,Individual,Individual,Cashify,Yes,5690,1,33,10255,Expired,Not Returned,South,Vijayawada,2.7,Resold
LISTING_00830,PRD00830,Fashion,Denim,Fossil,Good,9270,5320,Business,Business,Local Dealer,No,0,0,56,5190,Extended,Not Returned,East,Guwahati,4.4,Resold
LISTING_00831,PRD00831,Smartphones,Galaxy S Series,Apple,Poor,17720,7390,Individual,Individual,OLX,Yes,4280,1,29,384,Expired,Not Returned,North,Delhi,3.9,Resold
LISTING_00832,PRD00832,Laptops,Pavilion,Dell,Good,143770,72230,Individual,Individual,Cashify,No,0,1,28,7269,Expired,Not Returned,West,Nagpur,4.6,Refurbished
LISTING_00833,PRD00833,Audio,Wireless Earbuds,Boat,Like New,28430,23750,Business,Individual,Local Dealer,Yes,6850,3,32,2169,Expired,Not Returned,West,Mumbai,4.2,Landfill
LISTING_00834,PRD00834,Smartphones,Xperia,Samsung,Good,57630,52990,Individual,Individual,OLX,Yes,12130,0,28,6522,Extended,Not Returned,South,Chennai,3.4,Refurbished
LISTING_00835,PRD00835,Fashion,Jacket,Levi's,Like New,15780,10990,Individual,Individual,Amazon Renewed,No,0,0,58,11179,Expired,Not Returned,West,Surat,4.1,Resold
LISTING_00836,PRD00836,Audio,Wireless Earbuds,Sennheiser,Like New,12850,9080,Individual,Business,Cashify,No,0,0,50,11639,Extended,Not Returned,East,Patna,3.7,Refurbished
LISTING_00837,PRD00837,Smartphones,Pixel,Apple,Good,4330,4370,Individual,Individual,OLX,No,0,0,23,5854,Expired,Not Returned,East,Bhubaneswar,4.1,Resold
LISTING_00838,PRD00838,Home Appliances,Refrigerator,Daikin,Like New,27680,32100,Individual,Business,Local Dealer,No,0,0,35,3533,Expired,Not Returned,North,Jaipur,3.8,Refurbished
LISTING_00839,PRD00839,Smartphones,Pixel,Samsung,Good,60610,25300,Individual,Individual,OLX,Yes,8420,2,60,9956,Extended,Not Returned,South,Kochi,5.0,Resold
LISTING_00840,PRD00840,Gaming,Gaming Console,Lenovo,Good,57170,35020,Individual,Individual,Cashify,Yes,9690,0,11,5628,Active,Not Returned,East,Bhubaneswar,4.4,Resold
LISTING_00841,PRD00841,Furniture,Bookshelf,IKEA,Fair,65070,32530,Individual,Individual,Local Dealer,No,0,0,14,198,Expired,Not Returned,East,Patna,2.9,Recycled
LISTING_00842,PRD00842,Gaming,VR Headset,ASUS,Fair,109350,37950,Individual,Individual,Facebook Marketplace,No,0,2,31,10534,Expired,Not Returned,East,Kolkata,2.7,Resold
LISTING_00843,PRD00843,Audio,Wireless Earbuds,Sony,Like New,28590,19190,Business,Individual,EchoChain Marketplace,Yes,5390,4,54,8758,Expired,Not Returned,North,Delhi,4.4,Resold
LISTING_00844,PRD00844,Cameras,Mirrorless Camera,Nikon,Good,105650,80690,Individual,Individual,OLX,No,0,0,45,7349,Expired,Not Returned,South,Kochi,4.8,Refurbished
LISTING_00845,PRD00845,Gaming,VR Headset,Sony,Fair,24590,17840,Individual,Individual,OLX,No,0,2,26,487,Extended,Not Returned,South,Vijayawada,3.1,Refurbished
LISTING_00846,PRD00846,Audio,Bluetooth Speaker,Bose,Like New,21590,29450,Individual,Individual,Cashify,No,0,1,8,1087,Active,Not Returned,East,Guwahati,4.0,Refurbished
LISTING_00847,PRD00847,Laptops,IdeaPad,Dell,Fair,79320,62310,Individual,Individual,Local Dealer,Yes,20100,2,9,2192,Active,Not Returned,West,Nagpur,3.7,Resold
LISTING_00848,PRD00848,Audio,Smart Speaker,Sony,Good,12820,8150,Individual,Individual,OLX,Yes,740,0,21,11179,Expired,Not Returned,North,Noida,5.0,Refurbished
LISTING_00849,PRD00849,Gaming,Gaming Console,Sony,Good,47100,22740,Individual,Business,Facebook Marketplace,No,0,0,32,446,Expired,Not Returned,East,Ranchi,4.4,Resold
LISTING_00850,PRD00850,Fashion,Sneakers,Fossil,Fair,4790,2890,Individual,Individual,Local Dealer,Yes,640,0,25,6666,Expired,Returned,South,Bengaluru,4.5,Resold
LISTING_00851,PRD00851,Furniture,Dining Set,Godrej,Fair,21460,7140,Individual,Individual,Local Dealer,No,0,3,44,9177,Extended,Not Returned,West,Nagpur,2.6,Landfill
LISTING_00852,PRD00852,Gaming,Monitor,ASUS,Fair,144610,55170,Individual,Business,Cashify,No,0,2,25,10716,Expired,Returned,South,Kochi,3.8,Refurbished
LISTING_00853,PRD00853,Cameras,Camcorder,GoPro,Good,122050,58090,Individual,Individual,Local Dealer,Yes,20820,1,54,8758,Expired,Not Returned,West,Pune,4.2,Resold
LISTING_00854,PRD00854,Laptops,Inspiron,HP,Good,49890,39060,Business,Individual,Cashify,No,0,1,9,10482,Active,Not Returned,West,Ahmedabad,3.8,Refurbished
LISTING_00855,PRD00855,Furniture,Sofa,Urban Ladder,Good,19900,12060,Individual,Individual,EchoChain Marketplace,No,0,0,23,11081,Expired,Not Returned,East,Bhubaneswar,3.5,Resold
LISTING_00856,PRD00856,Fashion,Jacket,Adidas,Like New,10490,6970,Individual,Individual,Cashify,No,0,0,29,559,Expired,Returned,North,Lucknow,3.6,Recycled
LISTING_00857,PRD00857,Gaming,Gaming Console,Microsoft,Good,104050,62770,Individual,Individual,Local Dealer,No,0,0,40,2789,Expired,Not Returned,South,Kochi,3.6,Resold
LISTING_00858,PRD00858,Smartphones,Galaxy S Series,Apple,Fair,44240,39190,Individual,Individual,OLX,No,0,1,11,5906,Active,Not Returned,East,Kolkata,2.6,Resold
LISTING_00859,PRD00859,Smartphones,OnePlus,Samsung,Good,36170,27070,Individual,Individual,Local Dealer,No,0,1,57,6439,Expired,Not Returned,East,Guwahati,3.9,Refurbished
LISTING_00860,PRD00860,Fashion,Backpack,Puma,Good,26840,17360,Individual,Individual,Amazon Renewed,No,0,0,35,11722,Expired,Not Returned,West,Pune,3.9,Resold
LISTING_00861,PRD00861,Gaming,Gaming Laptop,Sony,Like New,30370,35750,Individual,Individual,Local Dealer,No,0,0,23,4139,Expired,Not Returned,North,Delhi,4.4,Resold
LISTING_00862,PRD00862,Furniture,Study Table,Urban Ladder,Like New,12440,9530,Individual,Individual,Cashify,Yes,3190,2,49,6396,Expired,Not Returned,North,Delhi,5.0,Resold
LISTING_00863,PRD00863,Fashion,Denim,Fossil,Good,5190,2590,Individual,Individual,OLX,No,0,0,36,9713,Expired,Not Returned,South,Kochi,4.1,Resold
LISTING_00864,PRD00864,Furniture,Study Table,IKEA,Good,4930,4220,Individual,Individual,Local Dealer,Yes,1480,1,39,11159,Expired,Not Returned,South,Vijayawada,4.0,Resold
LISTING_00865,PRD00865,Laptops,Pavilion,Acer,Good,93260,68430,Individual,Individual,EchoChain Marketplace,No,0,1,42,3262,Expired,Not Returned,East,Bhubaneswar,4.2,Refurbished
LISTING_00866,PRD00866,Audio,Soundbar,JBL,Fair,2450,1080,Individual,Business,Cashify,Yes,540,1,56,791,Expired,Not Returned,West,Mumbai,3.1,Refurbished
LISTING_00867,PRD00867,Fashion,Jacket,Nike,Good,13310,9780,Individual,Individual,Facebook Marketplace,No,0,1,35,3885,Expired,Not Returned,South,Hyderabad,4.4,Refurbished
LISTING_00868,PRD00868,Home Appliances,Air Conditioner,LG,Good,56140,41090,Business,Individual,Amazon Renewed,No,0,3,41,6820,Expired,Not Returned,North,Lucknow,3.7,Resold
LISTING_00869,PRD00869,Fashion,Denim,Fossil,Like New,10760,6250,Business,Individual,Cashify,No,0,4,47,7654,Expired,Not Returned,East,Kolkata,4.1,Resold
LISTING_00870,PRD00870,Laptops,ThinkPad,Apple,Fair,98200,47390,Individual,Individual,OLX,No,0,0,33,7757,Expired,Not Returned,East,Kolkata,3.7,Refurbished
LISTING_00871,PRD00871,Home Appliances,Vacuum Cleaner,Samsung,Like New,39630,30400,Individual,Business,OLX,No,0,1,36,9007,Expired,Not Returned,South,Kochi,3.5,Refurbished
LISTING_00872,PRD00872,Cameras,Lens,GoPro,Fair,21590,11600,Individual,Individual,Cashify,Yes,1750,2,26,492,Expired,Not Returned,East,Guwahati,3.0,Resold
LISTING_00873,PRD00873,Furniture,Office Chair,Godrej,Poor,9320,3470,Individual,Business,EchoChain Marketplace,Yes,2040,3,28,4847,Expired,Not Returned,North,Delhi,3.7,Resold
LISTING_00874,PRD00874,Home Appliances,Air Conditioner,IFB,Good,8030,6850,Individual,Business,Cashify,Yes,2170,4,22,3915,Expired,Not Returned,North,Lucknow,4.6,Refurbished
LISTING_00875,PRD00875,Cameras,Lens,Sony,Poor,14750,3570,Individual,Individual,Cashify,Yes,3200,0,54,11661,Extended,Not Returned,North,Delhi,2.6,Refurbished
LISTING_00876,PRD00876,Fashion,Jacket,Puma,Like New,28390,18600,Business,Individual,Cashify,No,0,1,41,2418,Expired,Not Returned,West,Mumbai,3.0,Refurbished
LISTING_00877,PRD00877,Smartphones,iPhone,Sony,Like New,47960,47930,Individual,Business,Amazon Renewed,No,0,0,23,7858,Expired,Not Returned,South,Hyderabad,5.0,Resold
LISTING_00878,PRD00878,Smartphones,Galaxy S Series,Apple,Fair,69160,43450,Business,Individual,Amazon Renewed,No,0,2,15,7189,Expired,Not Returned,North,Chandigarh,2.9,Recycled
LISTING_00879,PRD00879,Home Appliances,Vacuum Cleaner,LG,Fair,24830,15110,Individual,Individual,EchoChain Marketplace,Yes,2250,2,17,8155,Expired,Not Returned,East,Guwahati,3.7,Recycled
LISTING_00880,PRD00880,Cameras,Lens,GoPro,Good,73800,83210,Business,Individual,Local Dealer,No,0,1,20,4270,Expired,Not Returned,North,Jaipur,3.6,Resold
LISTING_00881,PRD00881,Fashion,Denim,Levi's,Fair,15350,12800,Individual,Individual,Local Dealer,No,0,1,21,11538,Expired,Not Returned,East,Ranchi,3.6,Resold
LISTING_00882,PRD00882,Laptops,Inspiron,HP,Good,78770,45180,Business,Individual,Local Dealer,No,0,0,16,1833,Expired,Not Returned,East,Ranchi,3.5,Refurbished
LISTING_00883,PRD00883,Smartphones,iPhone,Apple,Good,10020,5830,Individual,Individual,Local Dealer,No,0,3,39,6210,Expired,Not Returned,North,Noida,4.9,Resold
LISTING_00884,PRD00884,Cameras,Lens,Nikon,Poor,16370,6450,Individual,Individual,Facebook Marketplace,Yes,3390,1,21,6409,Expired,Not Returned,North,Chandigarh,3.3,Refurbished
LISTING_00885,PRD00885,Smartphones,Pixel,Apple,Fair,73640,21750,Individual,Individual,Cashify,No,0,0,42,3783,Expired,Not Returned,East,Kolkata,2.7,Recycled
LISTING_00886,PRD00886,Fashion,Denim,Puma,Good,10170,9830,Individual,Individual,Local Dealer,No,0,0,6,4209,Active,Not Returned,West,Nagpur,4.0,Recycled
