Transaction_ID,Product_ID,Product_Category,Product_Name,Brand,Purchase_Date,Original_Price_INR,Current_Market_Value_INR,Condition_at_Resale,Ownership_Cycle,Resale_Date,Resale_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Recycling_Eligible,Recycled,Recycling_Date,Material_Recovered_Kg,CO2_Saved_Kg,Waste_Diverted_Kg,Circularity_Score,Customer_Rating,Region,City,Final_Disposition,Listing_ID,Condition,Market_Value_INR,Listing_Price_INR,Price_Difference_INR,Discount_Percentage,Listing_to_Market_Ratio,Pricing_Category
EC00267,PRD00267,Laptops,Pavilion,Apple,2023-05-05,39560,37360,Like New,4,2028-03-05,14860,Individual,Individual,Facebook Marketplace,No,0,2,58,999,Extended,Not Returned,Yes,No,,0.0,108.78,1.59,55.5,3.6,East,Guwahati,Resold,LISTING_00267,Like New,37360.0,14860.0,22500.0,60.22,0.4,Below Market Value
EC00268,PRD00268,Smartphones,Xperia,OnePlus,2025-10-26,125560,98280,Good,2,2029-11-26,52030,Individual,Individual,Local Dealer,No,0,2,49,2805,Extended,Not Returned,Yes,No,,0.0,503.01,3.29,56.1,4.2,West,Surat,Recycled,LISTING_00268,Good,98280.0,52030.0,46250.0,47.06,0.53,Below Market Value
EC00269,PRD00269,Gaming,Gaming Laptop,Meta,2024-06-02,144880,85850,Fair,3,2025-01-02,58650,Individual,Individual,EchoChain Marketplace,Yes,16820,0,7,3098,Active,Not Returned,Yes,No,,0.0,410.42,5.9,82.2,3.9,South,Kochi,Recycled,LISTING_00269,Fair,85850.0,58650.0,27200.0,31.68,0.68,Below Market Value
EC00270,PRD00270,Home Appliances,Refrigerator,Whirlpool,2022-01-20,98880,68700,Like New,2,2022-11-20,58780,Business,Business,Facebook Marketplace,Yes,7950,1,10,9229,Active,Not Returned,No,No,,0.0,186.61,5.5,71.0,5.0,North,Lucknow,Resold,LISTING_00270,Like New,68700.0,58780.0,9920.0,14.44,0.86,Below Market Value
EC00271,PRD00271,Smartphones,iPhone,Apple,2024-11-27,73370,69200,Fair,2,2025-08-27,28230,Individual,Individual,Local Dealer,No,0,0,9,2139,Active,Not Returned,Yes,No,,0.0,344.48,4.78,55.9,3.3,South,Bengaluru,Refurbished,LISTING_00271,Fair,69200.0,28230.0,40970.0,59.21,0.41,Below Market Value
EC00272,PRD00272,Audio,Smart Speaker,Sony,2025-07-20,36470,30340,Fair,2,2030-03-20,10120,Individual,Individual,Facebook Marketplace,Yes,2800,0,56,7825,Expired,Not Returned,Yes,No,,0.0,208.56,2.46,68.5,3.1,South,Hyderabad,Refurbished,LISTING_00272,Fair,30340.0,10120.0,20220.0,66.64,0.33,Below Market Value
EC00273,PRD00273,Smartphones,Xperia,Sony,2024-02-28,29860,18230,Good,3,2025-10-28,15650,Business,Business,EchoChain Marketplace,Yes,4550,0,20,11024,Expired,Not Returned,Yes,No,,0.0,125.65,1.7,64.4,3.6,North,Lucknow,Refurbished,LISTING_00273,Good,18230.0,15650.0,2580.0,14.15,0.86,Below Market Value
EC00274,PRD00274,Laptops,MacBook Air,Lenovo,2023-12-13,33010,31150,Fair,1,2024-04-13,12550,Individual,Individual,Amazon Renewed,No,0,2,4,2680,Active,Not Returned,Yes,No,,0.0,58.4,1.8,47.4,3.9,West,Ahmedabad,Resold,LISTING_00274,Fair,31150.0,12550.0,18600.0,59.71,0.4,Below Market Value
EC00275,PRD00275,Audio,Bluetooth Speaker,Boat,2025-09-04,31330,26290,Fair,2,2029-08-04,9110,Individual,Individual,Facebook Marketplace,No,0,0,47,7215,Expired,Not Returned,Yes,No,,0.0,125.28,1.08,46.1,4.8,North,Jaipur,Recycled,LISTING_00275,Fair,26290.0,9110.0,17180.0,65.35,0.35,Below Market Value
EC00276,PRD00276,Audio,Bluetooth Speaker,Boat,2022-12-31,28670,20300,Like New,1,2026-07-31,12690,Individual,Individual,Local Dealer,Yes,3600,1,43,8585,Expired,Not Returned,Yes,Yes,2026-08-25,24.42,131.62,9.18,73.9,4.3,North,Delhi,Refurbished,LISTING_00276,Like New,20300.0,12690.0,7610.0,37.49,0.63,Below Market Value
EC00277,PRD00277,Laptops,Pavilion,Lenovo,2025-08-23,42160,22740,Like New,1,2027-11-23,23030,Business,Individual,Local Dealer,Yes,5850,1,27,2457,Expired,Not Returned,Yes,No,,0.0,149.92,1.34,54.8,3.8,East,Kolkata,Refurbished,LISTING_00277,Like New,22740.0,23030.0,-290.0,-1.28,1.01,Above Market Value
EC00278,PRD00278,Laptops,IdeaPad,Apple,2025-09-30,55750,32770,Fair,3,2029-05-30,14760,Individual,Individual,OLX,No,0,0,44,100,Expired,Not Returned,Yes,No,,0.0,355.7,1.35,57.0,5.0,North,Lucknow,Refurbished,LISTING_00278,Fair,32770.0,14760.0,18010.0,54.96,0.45,Below Market Value
EC00279,PRD00279,Fashion,Backpack,Adidas,2024-12-10,25800,22630,Good,3,2028-06-10,9260,Individual,Individual,Amazon Renewed,No,0,3,42,1616,Expired,Not Returned,No,No,,0.0,74.58,2.03,52.4,3.8,South,Bengaluru,Resold,LISTING_00279,Good,22630.0,9260.0,13370.0,59.08,0.41,Below Market Value
EC00280,PRD00280,Laptops,MacBook Air,HP,2021-09-04,83200,59800,Good,1,2026-09-04,29020,Business,Individual,Local Dealer,Yes,5750,1,60,9956,Expired,Not Returned,Yes,No,,0.0,587.53,5.47,56.1,4.1,East,Guwahati,Refurbished,LISTING_00280,Good,59800.0,29020.0,30780.0,51.47,0.49,Below Market Value
EC00281,PRD00281,Laptops,Pavilion,Lenovo,2023-04-16,106760,76170,Good,3,2023-12-16,57850,Individual,Individual,Facebook Marketplace,Yes,16520,0,8,2725,Active,Not Returned,Yes,No,,0.0,459.57,4.45,77.0,3.6,North,Jaipur,Recycled,LISTING_00281,Good,76170.0,57850.0,18320.0,24.05,0.76,Below Market Value
EC00282,PRD00282,Home Appliances,Air Conditioner,LG,2025-01-02,69210,61040,Good,5,2029-05-02,22860,Individual,Individual,Facebook Marketplace,Yes,8830,0,52,4131,Expired,Not Returned,Yes,Yes,2029-06-27,56.08,282.53,13.84,87.2,3.7,South,Hyderabad,Recycled,LISTING_00282,Good,61040.0,22860.0,38180.0,62.55,0.37,Below Market Value
EC00283,PRD00283,Cameras,DSLR,Sony,2021-07-22,134310,98380,Fair,4,2022-05-22,50120,Individual,Individual,Local Dealer,No,0,1,10,1294,Active,Not Returned,Yes,No,,0.0,638.01,5.63,67.0,2.2,West,Ahmedabad,Resold,LISTING_00283,Fair,98380.0,50120.0,48260.0,49.05,0.51,Below Market Value
EC00284,PRD00284,Audio,Soundbar,JBL,2024-04-22,5080,4080,Fair,2,2026-10-22,1690,Individual,Individual,EchoChain Marketplace,Yes,340,0,30,11037,Expired,Not Returned,Yes,No,,0.0,11.6,0.22,67.3,4.2,West,Mumbai,Resold,LISTING_00284,Fair,4080.0,1690.0,2390.0,58.58,0.41,Below Market Value
EC00285,PRD00285,Cameras,Lens,Sony,2021-05-03,107750,52000,Like New,2,2025-12-03,49660,Individual,Individual,OLX,Yes,9200,0,55,5426,Expired,Not Returned,Yes,No,,0.0,611.3,2.59,58.6,4.2,North,Jaipur,Resold,LISTING_00285,Like New,52000.0,49660.0,2340.0,4.5,0.96,Below Market Value
EC00286,PRD00286,Gaming,Gaming Console,ASUS,2022-02-05,162460,86180,Good,1,2027-01-05,49490,Individual,Individual,EchoChain Marketplace,No,0,1,59,6212,Expired,Not Returned,Yes,Yes,2027-04-24,102.53,273.66,55.82,48.4,3.6,South,Chennai,Landfill,LISTING_00286,Good,86180.0,49490.0,36690.0,42.57,0.57,Below Market Value
EC00287,PRD00287,Home Appliances,Vacuum Cleaner,Whirlpool,2023-02-06,90810,52690,Like New,2,2024-05-06,53580,Individual,Individual,OLX,No,0,0,15,3779,Extended,Not Returned,Yes,Yes,2024-06-25,34.39,433.73,12.15,60.6,4.7,West,Mumbai,Resold,LISTING_00287,Like New,52690.0,53580.0,-890.0,-1.69,1.02,Above Market Value
EC00288,PRD00288,Home Appliances,Air Conditioner,Samsung,2021-10-21,79060,46480,Good,3,2024-09-21,36040,Individual,Individual,Cashify,Yes,4170,3,35,6118,Extended,Not Returned,No,No,,0.0,345.56,1.28,63.7,4.5,East,Patna,Recycled,LISTING_00288,Good,46480.0,36040.0,10440.0,22.46,0.78,Below Market Value
EC00289,PRD00289,Laptops,Pavilion,Lenovo,2021-10-07,81060,72250,Fair,1,2023-06-07,26810,Individual,Business,Local Dealer,No,0,1,20,6637,Expired,Not Returned,No,No,,0.0,73.41,4.82,44.6,2.7,South,Chennai,Recycled,LISTING_00289,Fair,72250.0,26810.0,45440.0,62.89,0.37,Below Market Value
EC00290,PRD00290,Laptops,Inspiron,Dell,2023-06-03,40350,36500,Good,1,2028-02-03,15110,Individual,Individual,Facebook Marketplace,Yes,5730,4,56,7134,Expired,Not Returned,Yes,No,,0.0,151.34,1.08,57.6,4.7,South,Bengaluru,Resold,LISTING_00290,Good,36500.0,15110.0,21390.0,58.6,0.41,Below Market Value
EC00291,PRD00291,Smartphones,Galaxy S Series,Sony,2025-06-22,53480,41550,Good,3,2029-06-22,18640,Individual,Individual,Local Dealer,No,0,4,48,10867,Extended,Not Returned,Yes,Yes,2029-09-15,31.84,285.73,8.6,62.3,4.4,South,Hyderabad,Resold,LISTING_00291,Good,41550.0,18640.0,22910.0,55.14,0.45,Below Market Value
EC00292,PRD00292,Fashion,Denim,Puma,2021-07-17,40020,32080,Good,2,2025-06-17,15280,Individual,Individual,Local Dealer,No,0,2,47,9265,Expired,Not Returned,Yes,Yes,2025-10-02,20.16,102.88,5.23,71.7,2.7,South,Kochi,Refurbished,LISTING_00292,Good,32080.0,15280.0,16800.0,52.37,0.48,Below Market Value
EC00293,PRD00293,Home Appliances,Microwave,Samsung,2023-09-09,68960,42620,Good,2,2027-08-09,27090,Business,Individual,Local Dealer,No,0,1,47,431,Expired,Not Returned,Yes,No,,0.0,444.34,1.78,55.2,2.9,West,Pune,Recycled,LISTING_00293,Good,42620.0,27090.0,15530.0,36.44,0.64,Below Market Value
EC00294,PRD00294,Laptops,Inspiron,HP,2025-03-15,173010,96590,Good,2,2029-04-15,57810,Individual,Business,EchoChain Marketplace,No,0,2,49,2740,Expired,Not Returned,Yes,Yes,2029-06-23,134.51,776.89,64.87,65.5,4.4,East,Guwahati,Resold,LISTING_00294,Good,96590.0,57810.0,38780.0,40.15,0.6,Below Market Value
EC00295,PRD00295,Smartphones,OnePlus,Apple,2023-01-22,12250,11220,Good,1,2026-01-22,5360,Individual,Individual,EchoChain Marketplace,No,0,2,36,8995,Extended,Not Returned,Yes,No,,0.0,19.28,0.25,51.7,3.9,North,Lucknow,Refurbished,LISTING_00295,Good,11220.0,5360.0,5860.0,52.23,0.48,Below Market Value
EC00296,PRD00296,Laptops,Pavilion,Apple,2021-05-24,138790,79690,Good,1,2025-08-24,52750,Individual,Individual,OLX,Yes,17260,2,51,642,Expired,Not Returned,Yes,No,,0.0,585.61,9.9,48.3,3.9,South,Bengaluru,Resold,LISTING_00296,Good,79690.0,52750.0,26940.0,33.81,0.66,Below Market Value
EC00297,PRD00297,Smartphones,Xperia,Apple,2022-09-01,134560,68240,Good,3,2025-05-01,64400,Individual,Individual,Cashify,No,0,2,32,6063,Extended,Not Returned,Yes,No,,0.0,391.82,6.8,52.2,3.6,South,Hyderabad,Resold,LISTING_00297,Good,68240.0,64400.0,3840.0,5.63,0.94,Below Market Value
EC00298,PRD00298,Smartphones,Galaxy S Series,Sony,2024-05-09,128330,64380,Fair,2,2029-02-09,32380,Business,Individual,Cashify,No,0,0,57,2037,Expired,Not Returned,No,No,,0.0,612.12,4.33,42.0,3.4,West,Mumbai,Resold,LISTING_00298,Fair,64380.0,32380.0,32000.0,49.7,0.5,Below Market Value
EC00299,PRD00299,Smartphones,Galaxy S Series,Sony,2024-02-22,104640,98580,Fair,2,2028-04-22,24890,Individual,Individual,OLX,No,0,1,50,7523,Expired,Not Returned,Yes,No,,0.0,253.65,2.67,44.7,3.0,North,Delhi,Recycled,LISTING_00299,Fair,98580.0,24890.0,73690.0,74.75,0.25,Below Market Value
EC00300,PRD00300,Home Appliances,Washing Machine,LG,2021-07-06,56240,38180,Fair,4,2023-03-06,21070,Individual,Individual,EchoChain Marketplace,Yes,3370,1,20,8086,Expired,Not Returned,Yes,No,,0.0,233.26,3.52,86.4,5.0,South,Bengaluru,Refurbished,LISTING_00300,Fair,38180.0,21070.0,17110.0,44.81,0.55,Below Market Value
EC00301,PRD00301,Cameras,DSLR,Panasonic,2024-09-11,207800,196170,Like New,1,2028-12-11,92890,Individual,Individual,Amazon Renewed,No,0,1,51,2523,Expired,Not Returned,Yes,No,,0.0,175.95,15.09,37.4,5.0,East,Kolkata,Resold,LISTING_00301,Like New,196170.0,92890.0,103280.0,52.65,0.47,Below Market Value
EC00302,PRD00302,Laptops,ThinkPad,Apple,2022-04-09,112650,72320,Good,2,2025-04-09,43880,Individual,Individual,Cashify,No,0,0,36,8503,Expired,Not Returned,Yes,No,,0.0,448.97,3.85,57.5,3.5,East,Ranchi,Refurbished,LISTING_00302,Good,72320.0,43880.0,28440.0,39.33,0.61,Below Market Value
EC00303,PRD00303,Laptops,MacBook Air,Apple,2024-10-04,65680,44520,Good,1,2029-09-04,21860,Individual,Individual,Cashify,No,0,0,59,4057,Expired,Not Returned,Yes,No,,0.0,106.51,4.87,37.4,4.6,West,Nagpur,Recycled,LISTING_00303,Good,44520.0,21860.0,22660.0,50.9,0.49,Below Market Value
EC00304,PRD00304,Smartphones,OnePlus,OnePlus,2025-11-30,125920,72440,Good,1,2028-09-30,53950,Individual,Individual,Cashify,No,0,1,34,1620,Expired,Not Returned,Yes,No,,0.0,172.72,6.13,43.6,4.5,West,Ahmedabad,Refurbished,LISTING_00304,Good,72440.0,53950.0,18490.0,25.52,0.74,Below Market Value
EC00305,PRD00305,Furniture,Dining Set,Wakefit,2022-10-22,12810,8350,Good,1,2025-12-22,5870,Business,Individual,Local Dealer,No,0,0,38,8050,Extended,Not Returned,Yes,No,,0.0,14.81,0.9,42.5,3.6,North,Delhi,Resold,LISTING_00305,Good,8350.0,5870.0,2480.0,29.7,0.7,Below Market Value
EC00306,PRD00306,Smartphones,Xperia,Google,2023-02-03,37830,35440,Good,1,2027-11-03,13590,Business,Individual,Amazon Renewed,No,0,1,57,472,Expired,Not Returned,No,No,,0.0,61.34,2.35,42.1,3.7,South,Chennai,Landfill,LISTING_00306,Good,35440.0,13590.0,21850.0,61.65,0.38,Below Market Value
EC00307,PRD00307,Furniture,Sofa,Godrej,2023-08-13,15980,8240,Fair,2,2024-08-13,5750,Business,Individual,EchoChain Marketplace,No,0,0,12,8283,Active,Not Returned,Yes,No,,0.0,47.81,0.62,57.9,3.9,South,Chennai,Refurbished,LISTING_00307,Fair,8240.0,5750.0,2490.0,30.22,0.7,Below Market Value
EC00308,PRD00308,Cameras,Action Camera,Canon,2022-02-07,86140,52320,Fair,3,2023-09-07,27030,Individual,Individual,OLX,Yes,9520,1,19,511,Expired,Not Returned,Yes,No,,0.0,223.5,3.77,74.8,4.0,East,Ranchi,Refurbished,LISTING_00308,Fair,52320.0,27030.0,25290.0,48.34,0.52,Below Market Value
EC00309,PRD00309,Gaming,Monitor,Meta,2024-10-01,28310,15560,Fair,3,2027-10-01,7600,Business,Business,EchoChain Marketplace,No,0,0,36,11087,Expired,Not Returned,Yes,No,,0.0,127.75,1.06,60.3,3.2,North,Delhi,Recycled,LISTING_00309,Fair,15560.0,7600.0,7960.0,51.16,0.49,Below Market Value
EC00310,PRD00310,Smartphones,Xperia,Google,2025-03-15,40580,21940,Good,3,2028-04-15,15240,Individual,Individual,OLX,Yes,5160,1,37,5607,Expired,Not Returned,Yes,No,,0.0,229.11,2.68,76.4,5.0,West,Surat,Landfill,LISTING_00310,Good,21940.0,15240.0,6700.0,30.54,0.69,Below Market Value
EC00311,PRD00311,Smartphones,OnePlus,OnePlus,2021-05-27,84210,68350,Good,3,2022-11-27,42040,Individual,Individual,Cashify,No,0,1,18,1075,Expired,Not Returned,Yes,No,,0.0,192.03,6.02,66.2,3.1,West,Surat,Refurbished,LISTING_00311,Good,68350.0,42040.0,26310.0,38.49,0.62,Below Market Value
EC00312,PRD00312,Laptops,Inspiron,Dell,2024-03-17,59110,35500,Good,3,2028-11-17,22560,Business,Individual,Cashify,No,0,0,56,8632,Extended,Not Returned,Yes,No,,0.0,173.88,3.24,65.5,4.0,South,Chennai,Resold,LISTING_00312,Good,35500.0,22560.0,12940.0,36.45,0.64,Below Market Value
EC00313,PRD00313,Smartphones,Xperia,Apple,2023-05-14,121930,111990,Like New,2,2023-08-14,94590,Individual,Individual,OLX,No,0,0,3,5504,Active,Not Returned,Yes,No,,0.0,350.47,6.35,54.4,4.7,East,Kolkata,Resold,LISTING_00313,Like New,111990.0,94590.0,17400.0,15.54,0.84,Below Market Value
EC00314,PRD00314,Smartphones,OnePlus,Sony,2025-10-01,49120,45600,Good,1,2029-02-01,17910,Individual,Business,OLX,No,0,3,40,2398,Expired,Not Returned,No,No,,0.0,97.54,3.3,42.1,3.7,West,Mumbai,Resold,LISTING_00314,Good,45600.0,17910.0,27690.0,60.72,0.39,Below Market Value
EC00315,PRD00315,Laptops,MacBook Air,Acer,2022-05-04,90820,66970,Fair,1,2023-06-04,30480,Individual,Individual,Local Dealer,No,0,0,13,4408,Expired,Not Returned,Yes,No,,0.0,74.42,1.69,44.9,3.0,North,Lucknow,Resold,LISTING_00315,Fair,66970.0,30480.0,36490.0,54.49,0.46,Below Market Value
EC00316,PRD00316,Smartphones,Pixel,Apple,2023-07-18,69330,55360,Good,1,2026-06-18,29180,Individual,Individual,OLX,No,0,2,35,6006,Expired,Not Returned,Yes,No,,0.0,61.36,2.03,41.5,3.3,West,Surat,Recycled,LISTING_00316,Good,55360.0,29180.0,26180.0,47.29,0.53,Below Market Value
EC00317,PRD00317,Laptops,MacBook Air,Apple,2025-07-22,144120,74020,Good,2,2028-12-22,54140,Individual,Individual,Local Dealer,No,0,2,41,9587,Expired,Not Returned,Yes,No,,0.0,759.34,11.32,57.1,4.3,West,Surat,Recycled,LISTING_00317,Good,74020.0,54140.0,19880.0,26.86,0.73,Below Market Value
EC00318,PRD00318,Laptops,Inspiron,Apple,2022-07-05,67320,43710,Like New,2,2026-09-05,28990,Individual,Individual,EchoChain Marketplace,No,0,0,50,4960,Expired,Not Returned,Yes,No,,0.0,215.65,1.16,44.3,4.2,East,Ranchi,Resold,LISTING_00318,Like New,43710.0,28990.0,14720.0,33.68,0.66,Below Market Value
EC00319,PRD00319,Home Appliances,Refrigerator,LG,2021-12-04,83240,58660,Good,4,2022-03-04,43160,Individual,Individual,Amazon Renewed,Yes,5520,1,3,9689,Active,Not Returned,Yes,Yes,2022-05-20,62.72,180.24,18.6,88.8,4.3,West,Mumbai,Resold,LISTING_00319,Good,58660.0,43160.0,15500.0,26.42,0.74,Below Market Value
EC00320,PRD00320,Furniture,Sofa,Wakefit,2023-05-22,30250,21290,Fair,1,2028-03-22,8230,Individual,Individual,Facebook Marketplace,Yes,960,1,58,10432,Expired,Not Returned,Yes,No,,0.0,100.52,2.23,49.0,2.9,East,Ranchi,Resold,LISTING_00320,Fair,21290.0,8230.0,13060.0,61.34,0.39,Below Market Value
EC00321,PRD00321,Fashion,Watch,Nike,2022-10-03,2080,1830,Like New,2,2023-10-03,1470,Individual,Individual,OLX,No,0,2,12,9377,Active,Not Returned,Yes,Yes,2024-01-10,1.6,7.82,0.73,55.1,4.3,South,Bengaluru,Resold,LISTING_00321,Like New,1830.0,1470.0,360.0,19.67,0.8,Below Market Value
EC00322,PRD00322,Fashion,Backpack,Fossil,2025-12-08,26740,21110,Like New,3,2030-06-08,10660,Individual,Individual,EchoChain Marketplace,Yes,1540,3,54,6702,Expired,Not Returned,Yes,Yes,2030-07-12,19.29,64.74,7.89,81.6,3.5,North,Jaipur,Resold,LISTING_00322,Like New,21110.0,10660.0,10450.0,49.5,0.5,Below Market Value
EC00323,PRD00323,Laptops,ThinkPad,Apple,2022-04-18,146050,92080,Good,1,2025-07-18,53410,Individual,Individual,Amazon Renewed,Yes,21800,0,39,1308,Expired,Not Returned,Yes,No,,0.0,350.06,10.88,52.9,4.9,North,Jaipur,Refurbished,LISTING_00323,Good,92080.0,53410.0,38670.0,42.0,0.58,Below Market Value
EC00324,PRD00324,Gaming,Monitor,ASUS,2021-05-31,83060,42880,Poor,4,2022-05-31,20390,Business,Individual,EchoChain Marketplace,No,0,2,12,2823,Active,Not Returned,Yes,No,,0.0,167.33,3.3,80.2,3.8,East,Patna,Recycled,LISTING_00324,Poor,42880.0,20390.0,22490.0,52.45,0.48,Below Market Value
EC00325,PRD00325,Smartphones,Pixel,Sony,2024-12-09,86310,78190,Good,1,2029-05-09,28780,Individual,Business,EchoChain Marketplace,Yes,8800,0,53,6955,Expired,Not Returned,Yes,No,,0.0,561.07,3.39,54.6,5.0,East,Bhubaneswar,Recycled,LISTING_00325,Good,78190.0,28780.0,49410.0,63.19,0.37,Below Market Value
EC00326,PRD00326,Fashion,Jacket,Adidas,2024-08-14,6020,3190,Poor,1,2026-09-14,1290,Individual,Individual,Cashify,No,0,0,25,5847,Expired,Not Returned,Yes,Yes,2026-11-26,3.76,7.43,1.48,53.5,2.4,North,Chandigarh,Recycled,LISTING_00326,Poor,3190.0,1290.0,1900.0,59.56,0.4,Below Market Value
EC00327,PRD00327,Smartphones,Galaxy S Series,Apple,2025-06-23,28170,19920,Fair,2,2027-09-23,9560,Individual,Individual,Amazon Renewed,No,0,0,27,3626,Expired,Not Returned,Yes,No,,0.0,144.59,1.3,52.4,4.3,South,Hyderabad,Landfill,LISTING_00327,Fair,19920.0,9560.0,10360.0,52.01,0.48,Below Market Value
EC00328,PRD00328,Home Appliances,Vacuum Cleaner,Whirlpool,2021-09-20,41590,20990,Good,2,2022-10-20,20650,Business,Individual,Local Dealer,No,0,0,13,1696,Expired,Not Returned,Yes,No,,0.0,132.82,2.3,52.1,4.6,South,Vijayawada,Refurbished,LISTING_00328,Good,20990.0,20650.0,340.0,1.62,0.98,Below Market Value
EC00329,PRD00329,Home Appliances,Air Conditioner,LG,2025-11-23,55060,45420,Like New,2,2030-01-23,24770,Individual,Individual,Cashify,No,0,4,50,2355,Expired,Not Returned,Yes,No,,0.0,263.32,1.65,51.8,4.9,West,Mumbai,Resold,LISTING_00329,Like New,45420.0,24770.0,20650.0,45.46,0.55,Below Market Value
EC00330,PRD00330,Smartphones,Xperia,Apple,2021-05-24,26620,21720,Good,2,2024-02-24,11960,Individual,Individual,Local Dealer,No,0,2,33,949,Expired,Not Returned,Yes,No,,0.0,133.72,0.56,48.0,3.9,South,Kochi,Recycled,LISTING_00330,Good,21720.0,11960.0,9760.0,44.94,0.55,Below Market Value
EC00331,PRD00331,Home Appliances,Microwave,LG,2021-12-12,65270,60210,Fair,1,2023-06-12,25360,Individual,Individual,EchoChain Marketplace,Yes,7380,0,18,2032,Expired,Not Returned,Yes,No,,0.0,277.3,3.8,68.6,2.9,South,Bengaluru,Resold,LISTING_00331,Fair,60210.0,25360.0,34850.0,57.88,0.42,Below Market Value
EC00332,PRD00332,Cameras,Camcorder,GoPro,2022-09-16,21240,14450,Fair,2,2027-06-16,4730,Business,Individual,Local Dealer,Yes,2930,1,57,11865,Extended,Not Returned,Yes,No,,0.0,95.93,1.66,65.3,2.6,East,Kolkata,Refurbished,LISTING_00332,Fair,14450.0,4730.0,9720.0,67.27,0.33,Below Market Value
EC00333,PRD00333,Smartphones,Pixel,OnePlus,2023-10-14,28280,16260,Good,2,2025-02-14,13290,Individual,Individual,Facebook Marketplace,Yes,4440,1,16,1439,Expired,Not Returned,Yes,No,,0.0,53.76,2.04,68.4,4.7,South,Chennai,Resold,LISTING_00333,Good,16260.0,13290.0,2970.0,18.27,0.82,Below Market Value
EC00334,PRD00334,Home Appliances,Vacuum Cleaner,IFB,2025-05-15,101890,50720,Good,2,2030-02-15,30990,Individual,Individual,Amazon Renewed,No,0,0,57,8154,Expired,Not Returned,Yes,No,,0.0,519.6,2.37,41.5,4.0,West,Surat,Resold,LISTING_00334,Good,50720.0,30990.0,19730.0,38.9,0.61,Below Market Value
EC00335,PRD00335,Smartphones,Pixel,Apple,2023-05-31,139410,87700,Fair,2,2028-05-31,32220,Business,Individual,EchoChain Marketplace,No,0,0,60,10665,Expired,Not Returned,Yes,No,,0.0,889.52,8.64,48.2,2.2,South,Vijayawada,Resold,LISTING_00335,Fair,87700.0,32220.0,55480.0,63.26,0.37,Below Market Value
EC00336,PRD00336,Fashion,Backpack,Puma,2021-01-02,36210,17070,Good,2,2024-08-02,14340,Individual,Business,OLX,Yes,4560,1,43,9245,Expired,Returned,Yes,No,,0.0,106.04,0.66,64.2,3.1,East,Kolkata,Refurbished,LISTING_00336,Good,17070.0,14340.0,2730.0,15.99,0.84,Below Market Value
EC00337,PRD00337,Fashion,Sneakers,Adidas,2023-06-16,22200,11460,Fair,5,2027-05-16,6410,Individual,Individual,EchoChain Marketplace,No,0,1,47,5700,Expired,Not Returned,Yes,Yes,2027-07-07,19.34,85.19,7.82,79.3,4.1,East,Bhubaneswar,Resold,LISTING_00337,Fair,11460.0,6410.0,5050.0,44.07,0.56,Below Market Value
EC00338,PRD00338,Cameras,Action Camera,Sony,2024-08-20,22700,10670,Good,2,2025-06-20,10710,Individual,Individual,EchoChain Marketplace,Yes,3590,3,10,3360,Active,Not Returned,Yes,No,,0.0,96.82,0.44,71.9,3.1,West,Nagpur,Resold,LISTING_00338,Good,10670.0,10710.0,-40.0,-0.37,1.0,Above Market Value
EC00339,PRD00339,Audio,Soundbar,JBL,2021-09-11,5170,4490,Good,3,2026-08-11,1550,Individual,Business,OLX,No,0,3,59,747,Expired,Not Returned,Yes,No,,0.0,13.21,0.39,47.0,4.6,East,Bhubaneswar,Recycled,LISTING_00339,Good,4490.0,1550.0,2940.0,65.48,0.35,Below Market Value
EC00340,PRD00340,Gaming,Gaming Console,Lenovo,2025-08-03,58210,43940,Fair,2,2030-01-03,13710,Individual,Business,Facebook Marketplace,No,0,0,53,4440,Expired,Returned,Yes,Yes,2030-01-15,20.1,203.63,13.37,55.1,4.6,East,Ranchi,Resold,LISTING_00340,Fair,43940.0,13710.0,30230.0,68.8,0.31,Below Market Value
EC00341,PRD00341,Home Appliances,Microwave,LG,2022-03-29,17270,13980,Poor,1,2025-06-29,3150,Individual,Individual,OLX,No,0,1,39,2158,Expired,Not Returned,Yes,No,,0.0,21.38,0.62,34.7,3.1,South,Bengaluru,Resold,LISTING_00341,Poor,13980.0,3150.0,10830.0,77.47,0.23,Below Market Value
EC00342,PRD00342,Fashion,Jacket,Levi's,2023-11-27,15530,14510,Good,3,2025-02-27,8790,Individual,Individual,Cashify,No,0,2,15,8418,Expired,Not Returned,No,No,,0.0,46.74,0.59,62.3,4.0,South,Hyderabad,Refurbished,LISTING_00342,Good,14510.0,8790.0,5720.0,39.42,0.61,Below Market Value
